time,Lat,Lon,Alt,pressure,temp,humidity
12:52:04,420276505,-936541593,263055,99409,-743,64075
12:52:07,420276501,-936541621,263278,99407,-742,64151
12:52:09,420276489,-936541629,263475,99409,-743,64185
12:52:11,420276493,-936541618,263624,99407,-742,64290
12:52:14,420276483,-936541612,264157,99407,-741,64367
12:52:16,420276484,-936541616,264540,99407,-742,64493
12:52:19,420276484,-936541650,264531,99407,-741,64623
12:52:21,420276491,-936541653,264702,99409,-741,64736
12:52:23,420276491,-936541691,264609,99407,-740,64846
12:52:26,420276458,-936541733,263886,99409,-739,64933
12:52:28,420276469,-936541734,263833,99413,-739,64979
12:52:31,420276476,-936541721,263679,99415,-739,65050
12:52:33,420276434,-936541723,264787,99417,-739,65123
12:52:35,420276431,-936541694,265072,99413,-738,65116
12:52:38,420276422,-936541663,265533,99413,-737,65129
12:52:40,420276399,-936541658,265195,99413,-737,65135
12:52:43,420276425,-936541607,265141,99411,-736,65135
12:52:45,420276443,-936541583,265129,99413,-737,65142
12:52:47,420276462,-936541561,265166,99415,-735,65174
12:52:50,420276479,-936541563,264464,99415,-733,65214
12:52:52,420276481,-936541607,265114,99417,-733,65187
12:52:55,420276492,-936541587,265336,99415,-732,65227
12:52:57,420276493,-936541530,265391,99413,-732,65214
12:52:59,420276472,-936541591,265279,99411,-731,65233
12:53:02,420276379,-936541657,266677,99409,-729,65233
12:53:04,420276349,-936541685,267228,99407,-729,65259
12:53:06,420276339,-936541687,267366,99409,-728,65282
12:53:09,420276306,-936541687,267966,99409,-726,65308
12:53:11,420276292,-936541693,268058,99409,-726,65402
12:53:14,420276264,-936541713,268193,99409,-725,65479
12:53:16,420276243,-936541727,268038,99409,-726,65545
12:53:18,420276229,-936541732,267960,99409,-725,65666
12:53:21,420276196,-936541747,268739,99407,-723,65709
12:53:23,420276163,-936541762,269469,99409,-724,65762
12:53:26,420276147,-936541760,269556,99407,-723,65789
12:53:28,420276162,-936541745,269247,99409,-724,65789
12:53:30,420276206,-936541721,269035,99409,-723,65822
12:53:33,420276245,-936541699,268314,99407,-722,65788
12:53:35,420276263,-936541688,268228,99409,-723,65729
12:53:38,420276265,-936541690,268463,99407,-722,65721
12:53:40,420276231,-936541703,268931,99405,-722,65675
12:53:43,420276205,-936541720,268696,99405,-720,65628
12:53:45,420276220,-936541711,268296,99405,-720,65557
12:53:47,420276228,-936541702,267819,99407,-718,65505
12:53:50,420276268,-936541693,267104,99407,-717,65502
12:53:52,420276299,-936541688,266802,99407,-717,65425
12:53:55,420276317,-936541674,266674,99407,-715,65385
12:53:57,420276316,-936541675,266417,99407,-714,65285
12:53:59,420276297,-936541670,266012,99407,-713,65284
12:54:02,420276305,-936541658,265639,99407,-713,65284
12:54:04,420276305,-936541664,265368,99409,-714,65225
12:54:07,420276259,-936541707,265862,99407,-713,65217
12:54:09,420276235,-936541720,266177,99407,-712,65171
12:54:11,420276218,-936541729,266269,99407,-711,65150
12:54:14,420276224,-936541715,265949,99409,-709,65110
12:54:16,420276216,-936541705,265975,99411,-708,65089
12:54:18,420276201,-936541690,266054,99409,-706,65088
12:54:21,420276151,-936541708,266938,99411,-704,65074
12:54:23,420276115,-936541737,267283,99409,-703,65083
12:54:26,420276104,-936541735,267433,99409,-702,65120
12:54:28,420276101,-936541734,267418,99411,-701,65193
12:54:30,420276109,-936541741,267200,99407,-700,65273
12:54:33,420276118,-936541764,266554,99411,-698,65329
12:54:35,420276135,-936541761,266378,99409,-697,65428
12:54:38,420276059,-936541805,267724,99409,-695,65518
12:54:40,420276109,-936541778,268262,99407,-694,65566
12:54:42,420276135,-936541769,268216,99407,-692,65618
12:54:45,420276191,-936541711,268204,99409,-690,65701
12:54:47,420276288,-936541655,268139,99411,-690,65761
12:54:47,420276288,-936541655,268139,99409,-688,65834
12:54:52,420276412,-936541581,268952,99411,-688,65885
12:54:55,420276443,-936541567,270144,99411,-686,65913
12:54:55,420276443,-936541567,270144,99411,-685,65960
12:55:01,420276461,-936541593,269503,99409,-685,65980
12:55:03,420276487,-936541561,269794,99411,-684,65979
12:55:03,420276487,-936541561,269794,99409,-682,66035
12:55:06,420276492,-936541567,269566,99411,-681,65975
12:55:09,420276492,-936541565,269624,99411,-679,66008
12:55:10,420276487,-936541564,269621,99411,-677,66000
12:55:12,420276457,-936541581,269865,99409,-675,65980
12:55:14,420276430,-936541600,270273,99413,-673,65959
12:55:16,420276391,-936541620,270597,99413,-672,65912
12:55:18,420276362,-936541629,270839,99411,-670,65833
12:55:22,420276353,-936541648,271336,99411,-669,65767
12:55:25,420276297,-936541685,270719,99409,-669,65697
12:55:27,420276286,-936541684,271082,99411,-670,65589
12:55:30,420276380,-936541564,271023,99411,-669,65510
12:55:32,420276409,-936541510,271474,99411,-669,65413
12:55:34,420276410,-936541485,271020,99411,-668,65365
12:55:37,420276369,-936541527,269944,99409,-667,65319
12:55:39,420276316,-936541616,268834,99409,-667,65212
12:55:41,420276278,-936541666,268069,99409,-665,65198
12:55:44,420276263,-936541703,267300,99409,-663,65091
12:55:46,420276269,-936541726,267069,99409,-663,65044
12:55:46,420276269,-936541726,267069,99409,-662,65050
12:55:49,420276332,-936541693,267209,99409,-662,64984
12:55:53,420276359,-936541712,266436,99409,-661,64953
12:55:56,420276395,-936541709,265722,99409,-660,64927
12:55:58,420276393,-936541726,265613,99411,-661,64860
12:56:00,420276416,-936541765,265286,99409,-660,64820
12:56:03,420276432,-936541784,264924,99411,-659,64793
12:56:05,420276446,-936541785,264610,99409,-660,64714
12:56:07,420276455,-936541791,264390,99409,-659,64666
12:56:10,420276452,-936541812,264217,99411,-658,64603
12:56:12,420276453,-936541804,264463,99409,-659,64523
12:56:15,420276435,-936541770,264451,99411,-659,64457
12:56:17,420276426,-936541701,264357,99411,-660,64341
12:56:20,420276263,-936541672,264930,99409,-659,64287
12:56:22,420276264,-936541676,264336,99411,-661,64152
12:56:24,420276330,-936541686,263561,99411,-661,64112
12:56:27,420276477,-936541619,263036,99409,-661,64040
12:56:29,420276549,-936541579,262346,99411,-663,63917
12:56:31,420276601,-936541568,261655,99409,-663,63845
12:56:34,420276689,-936541533,261187,99411,-663,63785
12:56:36,420276735,-936541523,260920,99411,-664,63669
12:56:39,420276692,-936541589,260598,99409,-665,63571
12:56:41,420276714,-936541570,260846,99411,-667,63469
12:56:43,420276713,-936541603,260343,99413,-667,63436
12:56:46,420276737,-936541634,260665,99413,-667,63383
12:56:48,420276780,-936541622,260580,99415,-668,63274
12:56:50,420276840,-936541564,260987,99413,-669,63209
12:56:53,420276850,-936541564,260856,99415,-668,63168
12:56:55,420276858,-936541533,261210,99413,-669,63080
12:56:58,420276868,-936541464,261647,99413,-669,63080
12:57:00,420276868,-936541462,261903,99413,-669,63007
12:57:02,420276887,-936541445,262376,99413,-668,63040
12:57:05,420276917,-936541443,261981,99411,-667,63046
12:57:07,420276862,-936541462,262814,99411,-667,63056
12:57:10,420276737,-936541540,264635,99413,-666,63102
12:57:12,420276702,-936541570,265227,99413,-666,63135
12:57:14,420276641,-936541566,266274,99411,-665,63167
12:57:17,420276626,-936541540,266301,99413,-664,63180
12:57:19,420276627,-936541526,266227,99413,-664,63217
12:57:22,420276630,-936541510,265998,99411,-663,63230
12:57:24,420276641,-936541505,265782,99413,-664,63230
12:57:27,420276605,-936541539,266245,99413,-661,63262
12:57:29,420276591,-936541546,266718,99413,-661,63281
12:57:31,420276594,-936541545,266671,99413,-658,63396
12:57:34,420276595,-936541546,266805,99413,-656,63528
12:57:36,420276584,-936541552,266859,99413,-656,63789
12:57:39,420276581,-936541547,267203,99415,-654,64010
12:57:41,420276585,-936541543,267377,99415,-654,64359
12:57:43,420276571,-936541558,267678,99415,-652,64620
12:57:46,420276556,-936541572,268006,99415,-651,64829
12:57:48,420276555,-936541567,267944,99417,-651,65066
12:57:51,420276545,-936541564,267856,99417,-650,65203
12:57:53,420276552,-936541556,267675,99417,-649,65402
12:57:55,420276552,-936541550,267586,99417,-648,65492
12:57:58,420276540,-936541549,267681,99413,-646,65611
12:58:00,420276537,-936541547,267680,99417,-646,65682
12:58:03,420276576,-936541495,268078,99415,-645,65715
12:58:05,420276566,-936541491,268044,99415,-645,65735
12:58:07,420276568,-936541490,267997,99417,-644,65735
12:58:10,420276556,-936541503,267658,99417,-643,65695
12:58:12,420276561,-936541518,267480,99417,-643,65622
12:58:15,420276586,-936541518,267337,99415,-641,65601
12:58:17,420276710,-936541260,266982,99415,-641,65477
12:58:19,420276736,-936541271,266524,99413,-639,65432
12:58:22,420276750,-936541271,265898,99413,-638,65352
12:58:24,420276770,-936541248,265574,99413,-638,65232
12:58:26,420276769,-936541250,265354,99417,-636,65185
12:58:29,420276751,-936541291,264807,99417,-635,65144
12:58:31,420276759,-936541291,264700,99417,-635,65137
12:58:34,420276753,-936541311,264788,99419,-633,65237
12:58:36,420276736,-936541331,265178,99419,-633,65387
12:58:38,420276729,-936541353,265073,99417,-632,65453
12:58:41,420276739,-936541377,264878,99419,-631,65550
12:58:43,420276755,-936541386,264519,99419,-631,65603
12:58:46,420276771,-936541398,264454,99417,-630,65663
12:58:48,420276773,-936541409,264290,99417,-630,65690
12:58:50,420276757,-936541423,264028,99417,-629,65697
12:58:53,420276749,-936541430,264048,99417,-627,65702
12:58:55,420276772,-936541428,263834,99417,-627,65696
12:58:58,420276779,-936541426,263996,99417,-626,65712
12:59:00,420276764,-936541436,263875,99417,-626,65732
12:59:02,420276757,-936541453,263749,99419,-624,65798
12:59:05,420276768,-936541472,263345,99415,-623,65801
12:59:07,420276829,-936541455,263173,99417,-622,65813
12:59:10,420276865,-936541435,262782,99415,-621,65843
12:59:12,420276917,-936541425,262498,99415,-621,65823
12:59:14,420276956,-936541419,262307,99415,-620,65837
12:59:17,420277048,-936541404,261931,99417,-618,65850
12:59:19,420277095,-936541395,261618,99417,-619,65823
12:59:22,420277102,-936541406,261580,99415,-618,65766
12:59:24,420277127,-936541409,261656,99415,-618,65719
12:59:26,420277116,-936541402,262573,99417,-617,65685
12:59:29,420277118,-936541408,262966,99415,-616,65612
12:59:31,420277119,-936541369,263384,99415,-615,65485
12:59:33,420277125,-936541328,263803,99415,-612,65450
12:59:36,420277100,-936541310,265528,99417,-610,65456
12:59:38,420277113,-936541289,266200,99417,-610,65593
12:59:41,420277140,-936541268,266923,99419,-609,65747
12:59:43,420277189,-936541259,266642,99417,-609,65991
12:59:45,420277218,-936541257,266397,99417,-608,66195
12:59:48,420277240,-936541247,266218,99417,-607,66348
12:59:50,420277269,-936541250,266482,99419,-607,66509
12:59:53,420277315,-936541240,266167,99417,-607,66603
12:59:55,420277334,-936541233,266078,99417,-607,66647
12:59:57,420277326,-936541230,266121,99415,-606,66626
13:00:00,420277341,-936541205,265717,99415,-606,66626
13:00:02,420277347,-936541195,265393,99417,-607,66502
13:00:05,420277347,-936541157,265442,99417,-607,66388
13:00:05,420277347,-936541157,265442,99417,-608,66228
13:00:05,420277347,-936541157,265442,99417,-609,66011
13:00:05,420277347,-936541157,265442,99417,-609,65807
13:00:17,420277420,-936541148,265228,99415,-610,65593
13:00:19,420277379,-936541185,265407,99415,-610,65370
13:00:22,420277380,-936541221,265002,99417,-609,65239
13:00:24,420277392,-936541200,264678,99417,-609,65029
13:00:26,420277414,-936541192,264543,99417,-607,64891
13:00:29,420277409,-936541192,264522,99415,-606,64744
13:00:31,420277349,-936541216,265096,99415,-606,64541
13:00:34,420277226,-936541276,265891,99415,-606,64409
13:00:36,420277167,-936541310,266676,99415,-606,64213
13:00:38,420277100,-936541337,267699,99413,-604,64126
13:00:41,420277014,-936541371,267424,99413,-603,64000
13:00:43,420276971,-936541382,267363,99415,-603,63844
13:00:46,420276977,-936541440,267538,99415,-602,63764
13:00:48,420276891,-936541396,267222,99413,-601,63658
13:00:50,420276880,-936541442,266906,99415,-599,63651
13:00:53,420276819,-936541378,265458,99417,-598,63638
13:00:55,420276820,-936541361,265409,99415,-598,63631
13:00:58,420276839,-936541340,265041,99417,-596,63637
13:01:00,420276836,-936541338,264938,99417,-596,63604
13:01:02,420276818,-936541346,264710,99415,-595,63610
13:01:05,420276801,-936541356,264663,99415,-594,63525
13:01:07,420276796,-936541355,265012,99417,-592,63524
13:01:10,420276779,-936541362,265466,99417,-591,63547
13:01:12,420276781,-936541373,265476,99417,-591,63755
13:01:15,420276761,-936541388,265490,99415,-590,63907
13:01:17,420276733,-936541409,265368,99415,-590,64070
13:01:19,420276709,-936541420,265719,99417,-589,64149
13:01:22,420276683,-936541438,265464,99417,-587,64195
13:01:24,420276671,-936541454,265318,99417,-587,64175
13:01:26,420276664,-936541467,265239,99415,-586,64154
13:01:29,420276637,-936541486,264953,99415,-585,64114
13:01:31,420276614,-936541514,264768,99415,-585,64021
13:01:34,420276589,-936541505,264711,99413,-584,63955
13:01:36,420276610,-936541488,264518,99413,-584,63882
13:01:39,420276603,-936541484,264082,99415,-583,63799
13:01:41,420276597,-936541465,264168,99415,-584,63680
13:01:43,420276566,-936541477,263725,99413,-582,63606
13:01:46,420276541,-936541477,263198,99417,-581,63534
13:01:48,420276542,-936541478,262961,99417,-581,63372
13:01:50,420276542,-936541477,262941,99419,-580,63332
13:01:53,420276544,-936541466,262893,99417,-579,63226
13:01:55,420276551,-936541458,263000,99419,-579,63104
13:01:58,420276555,-936541470,262811,99419,-578,63024
13:02:00,420276577,-936541480,262679,99419,-578,62860
13:02:03,420276570,-936541497,262609,99417,-577,62846
13:02:05,420276542,-936541534,262111,99417,-577,62711
13:02:07,420276510,-936541569,261816,99419,-576,62658
13:02:10,420276494,-936541577,261798,99419,-574,62562
13:02:12,420276481,-936541601,261845,99419,-575,62418
13:02:14,420276468,-936541632,261217,99417,-574,62348
13:02:17,420276464,-936541653,261116,99417,-573,62275
13:02:19,420276462,-936541658,261200,99415,-573,62125
13:02:22,420276463,-936541670,261002,99415,-572,62079
13:02:24,420276457,-936541673,261072,99417,-572,61944
13:02:26,420276444,-936541696,260987,99419,-571,61832
13:02:29,420276436,-936541712,260891,99415,-570,61747
13:02:31,420276420,-936541714,260985,99415,-570,61619
13:02:34,420276397,-936541731,261078,99417,-569,61515
13:02:36,420276391,-936541736,261020,99417,-569,61361
13:02:38,420276366,-936541732,261259,99417,-568,61288
13:02:41,420276364,-936541736,260822,99417,-566,61177
13:02:43,420276360,-936541719,260886,99417,-567,61037
13:02:46,420276339,-936541708,261551,99415,-566,60952
13:02:48,420276346,-936541710,261559,99415,-566,60796
13:02:50,420276343,-936541703,261862,99419,-565,60714
13:02:53,420276347,-936541678,262438,99419,-563,60642
13:02:55,420276342,-936541678,262422,99419,-564,60467
13:02:58,420276335,-936541670,262484,99417,-563,60402
13:03:00,420276344,-936541670,262456,99417,-563,60275
13:03:02,420276349,-936541653,262573,99419,-561,60170
13:03:05,420276354,-936541657,262364,99417,-560,60060
13:03:07,420276368,-936541649,262671,99417,-560,59939
13:03:10,420276353,-936541654,262912,99417,-559,59845
13:03:12,420276386,-936541672,262739,99417,-559,59703
13:03:14,420276397,-936541650,262687,99417,-558,59635
13:03:17,420276412,-936541669,262486,99415,-557,59576
13:03:19,420276450,-936541605,262262,99415,-557,59408
13:03:22,420276457,-936541622,263318,99417,-556,59369
13:03:24,420276511,-936541631,263753,99417,-556,59311
13:03:26,420276502,-936541692,263680,99415,-555,59271
13:03:29,420276498,-936541723,263943,99415,-554,59278
13:03:31,420276490,-936541715,264148,99415,-554,59223
13:03:34,420276504,-936541703,264722,99417,-553,59206
13:03:36,420276499,-936541703,265037,99415,-553,59212
13:03:38,420276493,-936541701,265166,99415,-552,59212
13:03:41,420276495,-936541665,265783,99417,-551,59218
13:03:43,420276500,-936541659,265920,99417,-551,59198
13:03:46,420276481,-936541663,265497,99415,-549,59231
13:03:48,420276457,-936541728,265531,99415,-550,59179
13:03:50,420276434,-936541695,265778,99417,-548,59217
13:03:53,420276462,-936541721,266321,99417,-547,59165
13:03:55,420276473,-936541686,267004,99417,-547,59127
13:03:58,420276441,-936541677,267292,99421,-546,59125
13:04:00,420276433,-936541657,267428,99423,-546,59022
13:04:02,420276436,-936541641,267222,99425,-545,59003
13:04:05,420276424,-936541629,267345,99423,-544,58957
13:04:07,420276421,-936541627,267362,99423,-544,58848
13:04:09,420276428,-936541629,267611,99425,-543,58778
13:04:12,420276434,-936541627,268109,99423,-542,58699
13:04:14,420276438,-936541632,268503,99425,-542,58610
